RCP_SNO,RCP_TTL,CKG_NM,RGTR_ID,RGTR_NM,INQ_CNT,RCMM_CNT,SRAP_CNT,CKG_MTH_ACTO_NM,CKG_STA_ACTO_NM,CKG_MTRL_ACTO_NM,CKG_KND_ACTO_NM,CKG_IPDC,CKG_MTRL_CN,CKG_INBUN_NM,CKG_DODF_NM,CKG_TIME_NM,FIRST_REG_DT
6912136,계란노른자장,계란노른자장,79115518,구름달빛,8142,0,87,비빔,초스피드,달걀/유제품,밑반찬,초간단 레시피 계란노른자장,[재료] 계란 3개| 간장| 깨소금| 참기름,1인분,초급,5분이내,20190514152758 
6865788,보말미역국,보말미역국,ljjyy99,워나마미,4096,1,24,끓이기,일상,건어물류,국/탕,보말미역국 끓였어요. 보말(고동)을 힘들게 다듬어 그냥 먹어버리기에느라까워 음식으로 만들어 먹기로 했죠.,[재료] 보말 | 미역| 쌀뜨물| 국간장,4인분,아무나,60분이내,20170223172422 
7010858,나물볶음밥,나물볶음밥,dudfhr79,평범한흔남,130,0,1,볶음,일상,채소류,밥/죽/떡,명절 남은 나물 요리  나물볶음밥 레시피 입니다.,[재료] 공기밥 200g| 나물 200g| 굴소스 1T| 참기름 1.5T| 통깨 1T,1인분,아무나,15분이내,20231003082018 
6865796,연근손질,연근손질,psastar629,엄마의집밥이야기,18271,6,68,데치기,영양식,채소류,기타,연근은 코피를 넘추게 하는 효능도 있지만 흡연 해독에 두뇌활동 그리고 기침  감기  천식  비염에도 좋은 뿌리 음식중에 하나랍니다. 애연가 남편과 비염으로 고생하는 아들을 위한 음식재료 연근 손질에 대해 알아 보렵니다.,[재료] 연근 400g| 소금 1티스푼| 식초 1숟가락,6인분이상,아무나,60분이내,20170223200709 
6865805,매콤한 콩나물 닭갈비 소면! 한번 맛보면 계속 땡겨~,콩나물닭갈비,oops3824,자몽의요리,3990,8,63,볶음,술안주,닭고기,메인반찬,매콤한 닭갈비에 아삭아삭한 콩나물까지 더했다! 거기에 소면까지 넣어  양념에 슥슥 비벼먹으면 한끼식사로도 굿굿! 매콤해서 스트레스 날리는데는 최고랍니다>< ♥,[재료] 닭갈비 300g| 콩나물 100g| 소면 1인분| 대파 1개| 식용유 4T [양념] 고춧가루 2T| 간장 3T| 굴소스 0.5T| 물 100ml,2인분,아무나,15분이내,20170223234842 
6865807,오이마늘무침:너 시크한 매력있다,오이마늘무침,89234500,재미마미,3103,9,74,무침,일상,채소류,밑반찬,오이를 얇게 썰어 소금에 절인 후 바로 다져낸 마늘에 조물조물 무쳐내는 쉬운 레시피인데 그 맛은 더할 수 없이 매력적인 오이마늘무침이에요,[재료] 오이 2개| 굵은소금 1작은술| 마늘 2톨이상| 참기름 약간| 깨소금 약간,4인분,초급,30분이내,20170224093551 
6865809,단무지주먹밥,단무지주먹밥,gdubu33,만개의레시피,100718,142,2410,기타,초스피드,채소류,밥/죽/떡,김밥 말고 남은 단무지.. 요렇게 처리해보세요! 초초초초간단 꿀맛 주먹밥이 요기잇넹?  세상의 모든 레시피 만개의레시피,[필수재료] 밥 1공기| 단무지 30g| 체다치즈 1장| 조미김 1봉 [양념재료] 참기름 1T| 참깨 1T,1인분,아무나,10분이내,20170224095347 
6865810,이런 막걸리 땡기는 비주얼을 봤나? 브로콜리어묵전,브로콜리어묵전,gdubu33,만개의레시피,14302,18,352,부침,술안주,채소류,밑반찬,건강도 챙기고 맛도 챙기고 1석 2조!! 막걸리가 땡기는 구려.. ♥  세상의 모든 레시피 만개의레시피,[필수재료] 브로콜리 50g| 어묵 100g| 양파 1/4개| 밀가루 2T| 달걀 2개 [양념재료] 소금 약간| 후추 약간,2인분,아무나,10분이내,20170224095647 
6865830,씨앗&치즈 호떡~*,씨앗치즈호떡,62299079,밥차리라,2263,3,25,굽기,간식,밀가루,빵,레시라하기엔 그렇지만 시판용으로  파는 호떡 믹스를 구입해서 구울때 치즈를 더 추가해 구웠어용 치즈와연유가 들어가 달콤 고소하니 맛있어요,[재료] 시판용 호떡믹스(6개분량) 360g| 카놀라유 적당히| 모짜렐라치즈 80g| 연유 조금,3인분,아무나,30분이내,20170224154830 
6865838,찹쌀두부강정 만들기,찹쌀두부강정,zzuc11,다온별,3431,3,45,굽기,일상,콩/견과류,메인반찬,녹말가루가 없어서 찹쌀가루를 묻혀 두부강정을 첨으로 만들어봤는데 대성공은 아니고 반정도 성공~~ㅎㅎㅎㅎ 찹쌀가루로 한 것이 더 맛있긴 했으나 찹쌀이라 너무 늘어지는 경향이 있어서 조금 단단하게 녹말가루나 밀가루를 조금 섞으면 더 완성도가 높아지지 않을까 생각해요~ 그래도 만들어서 맛있게 먹었으니까 보여드릴게용^^,[재료] 두부 1모| 찹쌀가루 1/2컵 [양념장] 고추장 1.5스푼| 식초 2스푼| 설탕 1스푼| 물 1/3컵| 통깨 약간,3인분,아무나,30분이내,20170224175536 
6865844,[해투] 참치치즈토스트 # 간단한 식빵요리,참치치즈토스트,29484037,숑하우스,3204,10,46,굽기,초스피드,밀가루,빵,레시피랄것도 없지만요.~ 식빵  참치  치즈 궁합이 든든한 간식으로 괜찮네요.~,[재료] 식빵 1개| 캔 참치(또는 큐브참치) 1/2개| 양파 약간| 당근 약간,1인분,아무나,5분이내,20170224204821 
6865896,딸기로 만드는 딸기 정과.....딸기 말랭이..,딸기말랭이,23678112,레몬스아뜨리에,5030,9,60,절임,,과일류,기타,요즘 딸기가 철도 아닌데 한창 나오기 시작하네여. 아직은 비싸지만.....맛은 있다는.... 꽃강정 만들기 수업하느라 비싸지만 딸기정과를 만들었습니다. 강정위에 수 놓을때.... 케익위에 장식할때 .... 차와 함께 다식으로 내도 좋아요. 다식으로 낼때는 장미꽃으로 접어 한송이 살포시 곁들인다면 주부님들의 센스가 돋보이겠지요? ,[재료] 딸기 2키로| 백설탕 600그람,6인분이상,고급,2시간이상,20170225233805 
6865902,주말 간식은 메밀김치부침개,메밀김치부침개,achim100,좋아좋아3,5870,2,30,부침,간식,해물류,밑반찬,김치부침개는 뭘 넣고 부쳐도 맛나지요 새우살  오징어넣고 부쳤는데요 밀가루대신 메밀가루 사용했더니 더 쫀득하니 맛있네요,[재료] 김치 1/4쪽| 메밀가루 1/2컵| 계란 1개| 새우살 1/2컵| 오징어 1마리,2인분,아무나,10분이내,20170226103401 
6865917,부지갱이나물볶음,부지갱이나물볶음,97456114,싱글테이블,16631,0,86,볶음,일상,채소류,밑반찬,마른 나물 요리에 도전해봤어요.,[재료] 부지갱이 30g(한주먹)| 국간장 2스푼| 참기름 1스푼| 간마늘 1스푼| 들기름 1스푼| 물 1~2스푼| 깨 1/2스푼,2인분,아무나,2시간이상,20170226181606 
6865919,콩가루냉이된장국 맛있게~,콩가루냉이된장국,jh2y3,팬이맘,5358,6,38,끓이기,일상,채소류,국/탕,콩가루 넣고 냉이된장국을 끓여봤어요. 봄내음이 솔솔 나면서 향긋한 게 곧 봄이 오겠구나 싶더라고요. ,[재료 ] 냉이 1200g| 콩가루| 된장 2큰술| 멸치육수| 대파| 고추| 소금,4인분,아무나,30분이내,20170226183526 
6865923,스파게티 프리터 남은면으로 만들기,프리터,kpmj1,바겨사,2553,11,38,부침,간식,기타,기타,파스타 해먹고 남는 면이 있다면 간단하게 스파게티 프리터 만들어보세요.,[재료] 스파게티면| 달걀 1개| 다진마늘| 파슬리가루| 솔트가루| 포도씨유,1인분,초급,30분이내,20170226204530 
6865929,초간단술안주@ 토마토 갈릭버터 새우구이,토마토갈릭버터새우구이,hanakikiki,kimkim,13442,22,617,굽기,술안주,해물류,디저트,맛도 영양도 비주얼도 모두 갖춘 초스피드 안주 !!,[재료] 버터 1| 다진마늘 1| 칵테일새우 10개| 대파 2줄| 허브맛솔트(소금후추)| 방울토마토 8개,1인분,아무나,5분이내,20170227010647 
6865930,먹으면 홀딱 반하는 먹태구이 비법소스,먹태구이소스,babynut81,셔쪙의 꼼지락 레시피,20331,5,129,굽기,술안주,건어물류,양념/소스/잼,맥주  와인안주로 좋은 먹태구이와 먹태구이와 환상궁합인 비법소스,[재료] 먹태포(먹태채) 적당량 [양념(소스)] 마요네즈 3~4T(맛보며 추가)| 간장 1/2T| 다진 청양고추 1~2개(매운맛 기호대로)| 고춧가루 1/2T| 다진마늘 1/2T| 다진 파 1/2T,2인분,아무나,10분이내,20170227010711 
6865932,오이소박이 비빔소면,비빔소면,son9143,벨기에76,2197,5,23,비빔,초스피드,채소류,면/만두,오이소박이와 소면이 만났다!  미리만든 초고추장이 있다면 초스피드로 금방 만들어 먹을수 있어요! 다른 부재료는 필요없이 오이소박이만 넣었을뿐인데... ,[재료] 오이소박이 2덩어리(5~8cm)| 초고추장 2T| 깻잎 2장| 소면 엄지와검지로잡았을때의양| 물 1리터| 소금 약간| 식초 1t| 찬물 1컵,1인분,아무나,15분이내,20170227040629 
6865941,돼지고기약고추장,돼지고기약고추장,gdubu33,만개의레시피,63651,70,2098,볶음,일상,돼지고기,김치/젓갈/장류,입맛 없을때 밥에 쓱쓱 비벼먹으면 환상♡ 너만 있다면 다른 반찬 다 필요없어!!@.@ 세상의 모든 레시피 만개의레시피,[필수재료] 돼지고기 다짐육 1cup| 다진 양파 1cup| 다진 대파 1/2cup [양념재료] 고추장 1cup| 설탕 4T| 다진 마늘 2T| 간장 2T,6인분이상,아무나,30분이내,20170227111747 
6865949,고추장오뎅볶음,고추장오뎅볶음,qkrdmsdld1,으뇽2,33769,14,348,볶음,일상,가공식품류,밑반찬,,[재료] 오뎅| 양파| 당근| 파| 고추장| 고춧가루| 설탕| 간장| 다진마늘| 깨| 식용유| 참기름,3인분,아무나,30분이내,20170227131712 
6865956,토마토카프레제,토마토카프레제,38704968,가루씨,4701,10,88,기타,술안주,채소류,샐러드,손쉽게 구할 수 있는 토마토와 모짜렐라에 담백한 소스 를 뿌리면 깔끔하게 즐기는 안주가 탄생했답니다. 그냥 먹어도 물론 맛있지만 따뜻하게 데워진 베이글 빵 위에 올려 먹으면 더 든든하게 드실 수 있답니다.,[재료] 토마토 1개| 모짜렐라 치즈 100g| 베이글 1개 [소스] 올리브오일 2T| 발사믹 식초 2/3T| 소금 1꼬집,1인분,초급,10분이내,20170227143810 
6865957,감자샐러드베이컨말이,감자샐러드베이컨말이,35896814,융빈,3040,5,46,굽기,간식,가공식품류,밑반찬,감자샐러드를 만들고 나서 베이컨이 보이길래 한번 말아봤어요! (요리못하는 중3....),[재료] 감자샐러드 개당 1T| 베이컨 말이당 1개,1인분,아무나,5분이내,20170227151213 
6865959,해조류파스타 미역다시마 (W.느린바다),미역다시마파스타,cggirl1004,카푸치노,1435,4,19,볶음,일상,건어물류,면/만두, 면요리를 너무나 좋아라하는 울 딸과 저 ... 울딸은 방학동안 점심은 거의 면으로 해결했었던거 같아요     오늘은 색다른 파스트 해조류 파스타 소개합니다~  알리오올리오파스타와 비슷하면서 담백하면서 건강하게 먹을 수 있는 파스타랍니다~  얼마남지 않은 방학동안 아이들과 함께 만들어먹어도 좋을거 같아요~~       ,[재료] 건미역 5그램| 다시마(5*5) 1장| 마늘 5알| 올리브유 1큰술| 파스타면 80그램| 들기름 1/2티스푼| 소금 약간| 후추 약간| 물 적당량| 굵은 소금 1/2숟가락,2인분,아무나,30분이내,20170227152730 
6866014,메이플 햄 떡볶음,햄떡볶음,33006056,QuikFusion집밥er,2821,11,66,볶음,초스피드,쌀,밑반찬,냉동실에 쳐박혀 있던 떡국떡으로 시간 별로 없을 때 급하게 만들기 좋아요. 간식으로 먹을 수도 있고 안주로 먹을 수도 있고~,[재료] 떡국떡 어른 한손으로 크게 2줌(200g)| 샌드위치용 슬라이스햄 2장(55g)| 식용유 2테이블스푼(30ml) [양념] 진간장 2티스푼(10ml)| 메이플시럽 3테이블스푼(45ml),1인분,초급,10분이내,20170228074126 
6866036,단호박 새우 커리- 골든커리 색다르게 해먹기,단호박새우커리,rkduddk00,아름다울가,2542,4,68,끓이기,일상,채소류,양념/소스/잼,자취생들의 동반자 카레! 늘 먹던 카레가 지겹다면 카레 속 재료를 바꿔보세요 ~ 카레의 정석이 있는게 아니니까요 저는 감자대신 단호박을 고기대신 새우살을 넣어봤답니다  ,[재료] 골든커리(고형카레) 1조각| 냉동새우(큰 것) 5개| 양파(작은 것) 1/2개| 파프리카(색깔별로) 1/4개씩| 단호박 1/8조각,1인분,초급,30분이내,20170228133953 
6866043,비엔나 소세지&대파 꼬치구이~*,비엔나소세지대파꼬치구이,62299079,밥차리라,7607,13,145,굽기,술안주,가공식품류,디저트,혼술 안주로 딱이겠쥬~ 꼬치에 끼워 데리야끼소스 발라 굽기만 하면 끝~ 간단하게 한잔 드실때 요로코롬 해서 먹는것두 괜찮겠죠잉~~^^  아일 밥반찬으로 괜찮겠쥬~~~^^,[재료] 비엔나소세지 12개| 대파 1| 꼬지준비 [양념] 시판용 데리야끼소스 1큰술,1인분,아무나,10분이내,20170228152954 
6866059,옥수수피자,옥수수피자,Jun-07,시크제이맘,58711,61,3204,굽기,술안주,가공식품류,빵,간단하게 만들수 있는 레시피,[재료] 또띠아 1장| 피자소스 2| 모짜렐라치즈 1컵| 옥수수삶은거 10| 마요네즈 3| 소금| 후춧가루 약간,2인분,아무나,15분이내,20170228183528 
6993718,두부까스,두부까스,1skykim,별바라기쿡방,1153,0,32,튀김,일상,콩/견과류,밑반찬,주말에 칼로리 높은 음식을 너무 먹어서 건강식을 먹으려고 두부를 구매했어요. ?튀긴 거지만 두부라서 건강한 음식이라고 믿고 싶어요.ㅋㅋ 겉을 바삭하게 튀기듯이 구워서 엄청 바삭합니다. 속은 당연히 부드러워요.ㅎㅎ 상당히 담백한 튀김이네요. 채식식단  채식요리에 너무 적합한 요리이고 아이반찬으로도 추천합니다.,[재료] 두부 1모| 소금 조금| 후추 조금| 달걀 1개| 밀가루 적당량| 빵가루 적당량| 식용유 적당량,2인분,아무나,60분이내,20221213153506 
6866062,김튀김~맥주안주로 뚝딲! 떡볶이 친구로도 강추~~,김튀김,lizliz,리즈liz,11252,8,67,튀김,술안주,기타,디저트,갑자기 만들어 보고 싶어서 도전한 요리. 요리라고 하기도 부끄부끄. 이건 냉장고 텅빈 자취인들에게 강추! 예전에 회사 대리님이 된장찌개 끓여먹고 싶어서 장봤는데 5만원이 들었다고 하던게 생각난다. 요건 오만원까지 들지 않는다는 사실!,[재료] 조미김 김 9장| 밀가루(박력) 2큰술| 물 2큰술| 계란 1개| 식물성기름(튀김용) [옵션] 와사비 1큰술| 소금,1인분,아무나,30분이내,20170228204220 
6866079,비빔낙지김자반비빔밥,낙지비빔밥,ozts951,요술양탄자,1630,2,9,비빔,일상,해물류,밥/죽/떡,비빔낙지와 김자반  달걀프라이  참기름을 넣어 비벼 먹는 비빔밥요리!,[재료] 낙지젓갈| 달걀| 김자반| 참기름,2인분,아무나,5분이내,20170301145928 
6866137,시래기 청국장 끓이기,시래기청국장,aspasia2,콩설기,25086,13,690,끓이기,일상,콩/견과류,찌개,나는 청국장을 참 좋아한다. 어릴적 외할머니집에 가면 항상 방한칸은 쾌쾌한 냄새가 가득했다. 뜨끈뜨끈한방에 메주띄우는 냄새.. 그리고 콩 가득한 청국장.. 그 청국장이 먹고 싶어 할머니집에 가자고 조르기도 하고 혼자 어린것이 버스를 타고 무작정 할머니집에 가곤했다..,[재료] 시래기| 청국장| 소금| 무| 청양고추| 다시마| 고춧가루,3인분,아무나,30분이내,20170302125012 
6866142,구수한 들깨미역국에 떡이 퐁당 '미역들깨떡국',미역들깨떡국,44469190,Sophie Park,4146,5,52,끓이기,일상,쌀,국/탕,http://blog.naver.com/chez_sophie ,[재료] 마른미역 10g (불렸을 때 1.5컵)| 떡 2줌| 물 4.5컵 (900ml)| 다진마늘 1TS| 들깨가루 5TS| 들기름 1TS| 국간장 1TS| 참치 또는 멸치액젓 1TS,2인분,아무나,30분이내,20170302134739 
6866149,꽈리고추 명란 볶음~초스피드로 즐기는 혼술 안주,꽈리고추명란볶음,coolcat1009,쿨캣,2590,5,70,볶음,술안주,채소류,밑반찬,후다닥 만들어 술안주도 되고 밥반찬으로도 이용할 수 있는  짭조롬하니 고소한 명란 꽈리 고추 볶음입니다.  향긋하면서 살짝 맵싸한 꽈리 꼬추가 피처링 되어 입맛을 한껏 돋워준다죠~!! 초스피드로 간단하게 누구나 만들 수 있다는 장점은 덤이랍니다. 만들기 복잡하거나 번거롭지 않아 혼술족에게 안성맞춤일거예요~^^,[재료] 저염 명란젓 100g| 꽈리고추 12개| 대파 1/2대| 식용유 약간 [양념 소스] 간장 1큰술| 청주 1큰술| 다진파 1큰술| 매실청 1작은술| 물 1큰술| 다진 마늘 1작은술| 참기름 1작은술| 통깨 약간,2인분,아무나,10분이내,20170302161100 
6866151,마시멜로우푸딩,마시멜로우푸딩,glipton811,효썸,9509,15,217,끓이기,간식,달걀/유제품,디저트,아따맘마에서 나왔던 마시멜로우 푸딩을 만들어봤어요~ 푸딩 병으로 약 2병.,[재료] 우유 200g| 설탕 10g| 마시멜로 50g,2인분,아무나,10분이내,20170302162833 
6866155,햄두부전,햄두부전,hshinae,아담여인,3053,7,73,부침,술안주,가공식품류,밑반찬,햄과 두부로 만드는 초간단 술안주,[재료] 햄 1캔(200g)| 두부 1/2모| 밀가루| 계란 1개| 소금| 후추 약간,2인분,초급,30분이내,20170302180300 
6870161,만능맛간장,만능맛간장,98378734,달콤스윗맘,9200,6,70,끓이기,일상,육류,김치/젓갈/장류,간장으로 간을 하는 요리에  사용하면 너무 맛나고 좋은 백선생 만능 맛간장,[재료] 돼지고기 2컵| 간장 2컵| 설탕 1/3컵,6인분이상,아무나,30분이내,20170523014446 
6866175,마늘종 베이컨 말이~누구나 좋아하는 술안주,마늘종베이컨말이,coolcat1009,쿨캣,2573,10,128,굽기,술안주,가공식품류,밑반찬,누구나 좋아하는 베이컨과 향긋한 마늘종이 만난 초간단 레시피입니다. 만들기 너무 간단하지만 맛과 비주얼은 최고~!! 간편함과 함께 맛을 추구하는 혼술족에게 이보다 괜찮은 레시피는 없을 것 같아요~ㅎ 맥주 안주로 이용하시면 한 주의 피로가 싹 날아갈 겁니다~^^*,[재료] 베이컨 6줄| 마늘종 1/3묶음| 식용유 약간,1인분,아무나,10분이내,20170303055535 
6866180,바나나떡,바나나떡,gdubu33,만개의레시피,25253,49,342,기타,간식,과일류,밥/죽/떡,떡 반죽에도!? 떡 안에도!? 바나나가 한가득! 달달해..♥  세상의 모든 레시피 만개의레시피,[필수재료] 바나나 3개| 찹쌀가루 200g| 소금 1/4T| 카스테라 1+1/2개,4인분,아무나,30분이내,20170303093637 
6866183,초간단 33데이 레시피 '삼겹살 김치덮밥' 만들기,삼겹살김치덮밥,44469190,Sophie Park,2188,5,43,볶음,일상,쌀,밥/죽/떡,http://blog.naver.com/chez_sophie,[재료] 밥 1공기| 김치 1컵| 삼겹살 110g| 양파 1/2개| 쪽파 1대| 통깨 조금| 고추장 1/2TS| 설탕 1ts| 참기름 1ts,1인분,아무나,30분이내,20170303101458 
6866194,별미밥으로 좋은 김치무굴밥,김치무굴밥,achim100,좋아좋아3,1361,1,12,끓이기,일상,해물류,밥/죽/떡,별미밥으로 좋은 김치무굴밥 지었어요  생굴 2kg 데려와 굴밥도 짓고 굴국도 끓이고.. 알뜰하게 잘 먹고 있어요 ㅎ ,[재료] 쌀 3인분| 굴 500g| 무 1/3개| 김치 1/4포기 [양념] 들기름 1/2T| 깨 1/2T| 고춧가루 1/2T,3인분,아무나,30분이내,20170303134302 
6997228,풋마늘고추장무침,풋마늘고추장무침,10014613,리디아의요리조리집밥,316,0,2,무침,일상,채소류,밑반찬,풋 마늘은 덜 여문 마늘의 어린 잎 줄기를 말하는데  추운 겨울을 이겨내고 자라나 5월경에 통마늘로 되어   수확한다.  ?보통 풋 마늘은 겨울과 봄에 두서너 달 정도  반찬에 많이 사용하지만  ?남쪽 지방은 날씨가 따뜻해서  겨울에도 풋 마늘을 데쳐 고추장에 무쳐서  겨울 반찬으로 많이 이용했다  ?어렸을 때 친구들끼리  겨울밤에 풋 마늘을 서리 해 와서  쌀밥을 지어 비벼 먹었던  추억이 있는 반찬이다  ?평소에는 쌀밥을 잘 못 먹었기 때문에  우리 친구들끼리 밤중에 쌀로 밥을 지어  풋마늘고추장무침과 맛있게 먹었던 기억이  생생하게 나게 하는 추억의 반찬이다.  어렸을 때는 쌀이 귀해서   보리 쌀을 삶아 밥솥 밑에 깔고  ?쌀은 조금만 삶은 보리 쌀 위 가운데   얹어서 밥을 해서 가운데 있는   쌀밥은 아버지와 오빠에게 주고  조금 남은 쌀밥과 보리밥을  착착 섞어서 여자들이 먹기 때문에  ?이렇게 친구들과 밤에 모여서  만들어 먹는 것을 군 밥이라고  하는데 '왜 이런 이름을 붙였을까'  이제와 생각해보니  3식 맞추어 먹는 밥이 아니고  군것질 한다는 뜻에서  그렇게 붙여지지 않았나 생각이 드네요.  ?친구들과 밤중에 쌀밥과 함께  풋 마늘을 고추장에 무쳐서 먹었을 때  그 맛을 잊지 못해서   ?그때의 풋마늘고추장무침을 기억하면서  요리를 했다.,[재료] 풋마늘 500g| 소금 1큰술| 고추장 3큰술| 어간장 1큰술| 참기름 2큰술| 통깨 1큰술,2인분,아무나,30분이내,20230218005326 
6866196,콩나물국밥,콩나물국밥,hughhong1,아카시아♬,5053,5,45,끓이기,일상,채소류,밥/죽/떡,아침 바쁜시간에 간단히 먹을수 있어 좋아요~,[재료] 콩나물국 1그릇| 계란 1개| 파 조금 [양념] 깨소금 약간| 식초 1티스푼,1인분,아무나,15분이내,20170303143257 
6866200,무생채 오이 넣고 무치기,오이무생채,kpmj1,바겨사,27007,53,776,무침,일상,채소류,밑반찬,마트에서 세일하던 무 발견~ 제주 무 1 000원이라고 하네요. 사다 놓은 오이도 있으니 무생채에 오이를 썰어서 넣고 무쳤어요.,[재료] 무| 오이| 고춧가루| 소금| 설탕| 참기름| 통깨,3인분,아무나,60분이내,20170303160332 
6866206,초초간단 파너겟 # 파채 파무침 파절이 + 치킨너겟 맥주안주 굿!!,파너겟,29484037,숑하우스,3105,4,31,무침,술안주,닭고기,메인반찬,파채와 치킨너겟의 궁합.~!! 초간단 파너겟.~!!,[재료] 냉동치킨너겟 400g| 파절이 1줌| 오리엔탈소스 적당| 마요네즈 적당| 케첩 적당,2인분,아무나,10분이내,20170303180713 
6866221, 2500원으로만드는 애호박군만두 만들기 <비건레시피 애호박만두>,애호박만두,rlawlduf4,요생이,9417,4,253,튀김,초스피드,채소류,면/만두,평소에 애호박을 좋아하는데 마트에서 애호박과 만두피가 세일해서 한번 만들어봤습니다.,[재료] 만두피 10장| 애호박 1/2개| 소금 1t| 식용유 2t,2인분,아무나,10분이내,20170303223302 
6866248,방울토마토절임,방울토마토절임,zzuc11,다온별,20107,4,196,절임,일상,채소류,밑반찬,얼마전에 방울토마토 한상자를 사왔는데 맛이 밍밍~~ 단맛도 별로 없고 신맛도 그저그런~~ 맛이 읍써서 먹어도 먹어도 계속 남아 냉장고에서 뒹굴고 있었거든요~~ㅎㅎ 남은 방울토마토 맛있게 먹으려고 방울토마토 절임을 만들어봤는데요~ 진작 이걸 만들어서 먹을 걸~~~~ 맛 없게 먹었던 방울토마토까지 만들어서 먹었음 좋았을 걸 후회 했더랬어욤~~ 맛 있는 방울토마토로 만들면 더 맛있겠지만 맛 없어서 안 먹고 냉장고에서 굴러다니는 토마토 있음 방울토마토절임으로 변신시켜 보세요!!ㅎㅎㅎ,[재료] 방울토마토 2줌| 다진양파 1/3컵| 소금 약간| 매실액 5스푼| 식초1스푼| 올리고당1스푼,3인분,아무나,30분이내,20170304134644 
6866255,콘옥수수 크림 스프~*,옥수수크림스프,62299079,밥차리라,11027,6,103,끓이기,간식,가공식품류,스프,꽁쥬 오후 간식으로 휘리릭~ 만들어 주었어용 옥수수의 향이 퍼지면서 고소해용,[재료] 캔옥수수 190g| 우유 250ml| 생크림 2큰술| 크림치즈 1장| 감자전분 1큰술 [양념] 소금 1꼬집,1인분,아무나,15분이내,20170304171249 
6866261,머위된장무침,머위된장무침,84150635,태희윤희맘47ㅋ,2114,0,8,무침,일상,채소류,밑반찬,제철 봄나물을드세요 보약이 따로 없습니다~^^ 경상도에서는 머구하고도 해요  머위새순은 된장에 무쳐 드시구요 크면 머위잎에 쌈도 싸먹고 머위대는 껍질을 멋껴 머위들깨찜도 해먹습니다  쌉쌀한맛이 싫으시믄 삶마서 물에 담가서 몇번 물을갈아주시구 다음날 해드시믄 쓴맛이 감이해서 드시기 편하죠 그런데 저는 쌉쌀른맛이 좋아 그냥 바로 데쳐 먹습니다~^^ ,[재료] 머위 1줌 [양념] 된장 1수푼| 간마늘 1T| 통깨 약간| 참기름 1T,1인분,초급,10분이내,20170304195219 
6866268,참치캔요리 고추참치소면 야식으로 추천해요,고추참치소면,tlsghk9088,혀니ㅋ,4466,9,71,비빔,초스피드,가공식품류,면/만두,고추참치캔을 이용하여 맛있는 국수를 해먹었어요! 얼마전 맛있게 먹었던 멸치국수 그아이와 같이 해먹은 고추참치소면 이랍니다 :),[재료] 국수(소면or중면)| 고추참치캔 작은거 1개| 고추장 1/2스푼| 참기름 1스푼| 통깨 약간,4인분,아무나,30분이내,20170304215353 
6866281,먹다 남은 구운 계란으로 초간단 간장조림,계란간장조림,rh0301,lee쉐프,12793,1,35,조림,일상,달걀/유제품,밑반찬,며칠전 오쿠로 만든 구운 계란이 여러개 남아 있네요.날짜가 너무 지나면 버릴것 같아 간장을 넣고 초간단 밑반찬을 만들었답니다.부드럽고 짭짜롬해서 며칠 더 먹을수 있답니다.,[재료] 구운계란 8개| 다시마육수 1+1/2컵 [양념] 간장 1/2컵,5인분,초급,30분이내,20170305011713 
6866283,[불닭이카레를만났다] - 불닭카레면 본격 야매자취요리,불닭카레면,19651161,오집사는개렬이,1917,3,13,끓이기,초스피드,가공식품류,면/만두,불닭볶음면 + 카레볶음면 의 만남 새로운자취매리요리,[재료] 카레볶음면 1개| 불닭볶음면 1개| 후추| 소시지 개인취향| 치즈 개인취향| 김가루 개인취향,2인분,아무나,10분이내,20170305015538 
6888819,양송이브로콜리볶음,양송이브로콜리볶음,14002395,스와티라마,15502,0,920,볶음,일상,채소류,밑반찬,건강 다이어트로 좋은 식재료  브로콜리와 양송이 버섯으로 담백하게 볶아내 건강한 본연의 맛이 뿜뿜! 아이반찬 어른반찬으로도 건강 다이어트 요리로도 너무너무 좋답니다 :),[재료] 브로콜리 1송이| 양송이 버섯 15개 [양념] 올리브유 2T| 소금 1/2t| 후춧가루 약간,4인분,초급,15분이내,20180514164510 
6866299,남자푸드스타일리스트 요생이의 킥레시피 5분만에만드는 - 콩나물고등어찜,콩나물고등어찜,rlawlduf4,요생이,1251,2,10,찜,초스피드,해물류,메인반찬,직장생활을하는 저로서는 집에가서 빨리 음식을만들고 빨리 휴식을취해야하기때문에! 아스파라긴산이풍부한콩나물로만드는 5분 콩나물 고등어찜레시피소개~,[재료] 고등어통조림 1개| 콩나물 150g| 오징어볶음양념 1개| 참기름 2t| 간장 1t| 소주 2t| 녹말 2t,2인분,아무나,5분이내,20170305185200 
6866304,비스퀵,비스퀵,kpmj1,의정부바겨사,2727,3,28,굽기,간식,밀가루,빵,세계 No.1 홈베이킹 디저트 믹스 브랜드인 베티크로커는 100년 동안 레시피 개발과 250권의 쿡북을 발간했다고 해요. 그래서 그런지 베티크로커는 재료도 간단하고 맛도 UP 시켜주는 아주 좋은 홈베이킹 믹스랍니다.,[재료] 비스퀵컴플리트허니버터비스킷믹스| 우유 120ml,4인분,아무나,30분이내,20170305203638 
